performance_id,pgs_id,sampleset_id,reported_trait,ancestry_eval,train_bucket,auc_single,n_cases,n_controls,n_total,ci_lo_logit,ci_hi_logit
PPM037778,PGS019596,PSS013498,Lupus localized and systemic,East Asian,Train: East Asian-only,0.867504880852807,427,17914,18341,0.8439367704997046,0.8879862201749491
PPM037779,PGS019597,PSS013499,Lupus localized and systemic,East Asian,Train: East Asian-only,0.877848079256631,427,17914,18341,0.8549060538909905,0.8975970662962067
PPM037780,PGS019598,PSS013500,Lupus localized and systemic,East Asian,Train: East Asian-only,0.866763372961474,427,17914,18341,0.8431522986735988,0.8872952582292984
PPM037781,PGS019599,PSS013490,Systemic lupus erythematosus,East Asian,Train: East Asian-only,0.873026602139368,414,17914,18328,0.8494002696291832,0.89341151827388
PPM037782,PGS019600,PSS013489,Systemic lupus erythematosus,East Asian,Train: East Asian-only,0.875347136264029,414,17914,18328,0.8518648162780755,0.8955634080083706
PPM037783,PGS019601,PSS013491,Systemic lupus erythematosus,East Asian,Train: East Asian-only,0.867433319364284,414,17914,18328,0.8434704804584763,0.8882139090722682
PPM037784,PGS019602,PSS013492,Systemic lupus erythematosus,East Asian,Train: East Asian-only,0.870124653537918,414,17914,18328,0.8463218900645307,0.8907167340375972
PPM037785,PGS019603,PSS013493,Systemic lupus erythematosus,East Asian,Train: East Asian-only,0.882129406250691,414,17914,18328,0.8590835139465065,0.9018369695064626
PPM037786,PGS019604,PSS013494,Systemic lupus erythematosus,East Asian,Train: East Asian-only,0.871858649403295,414,17914,18328,0.8481608241181446,0.8923274369717304
PPM037787,PGS019605,PSS013526,Psoriasis and related disorders,East Asian,Train: East Asian-only,0.794097573980272,330,17050,17380,0.7634374842518775,0.8217119141071668
PPM037788,PGS019606,PSS013525,Psoriasis and related disorders,East Asian,Train: East Asian-only,0.796052608193371,330,17050,17380,0.7654633686782081,0.8235718114936221
PPM037789,PGS019607,PSS013527,Psoriasis and related disorders,East Asian,Train: East Asian-only,0.769051275215498,330,17050,17380,0.7375850993384333,0.7977788019982446
PPM037790,PGS019608,PSS013528,Psoriasis and related disorders,East Asian,Train: East Asian-only,0.786003021416511,330,17050,17380,0.7550621395391333,0.8139982264539248
PPM037791,PGS019609,PSS013529,Psoriasis and related disorders,East Asian,Train: East Asian-only,0.809224029147783,330,17050,17380,0.7791441260675871,0.8360690999095314
PPM037792,PGS019610,PSS013530,Psoriasis and related disorders,East Asian,Train: East Asian-only,0.789532391362303,330,17050,17380,0.7587114803914922,0.8173640878051508
PPM037793,PGS019611,PSS013520,Psoriasis,East Asian,Train: East Asian-only,0.798245784457478,320,17050,17370,0.7672436092227527,0.8260547854833749
PPM037794,PGS019612,PSS013519,Psoriasis,East Asian,Train: East Asian-only,0.800852089442815,320,17050,17370,0.7699492286762066,0.828528244212127
PPM037795,PGS019613,PSS013521,Psoriasis,East Asian,Train: East Asian-only,0.770259897360704,320,17050,17370,0.7383240233114808,0.7993573833006933
PPM037796,PGS019614,PSS013522,Psoriasis,East Asian,Train: East Asian-only,0.792084494134897,320,17050,17370,0.7608562177006496,0.8201985354309632
PPM037797,PGS019615,PSS013523,Psoriasis,East Asian,Train: East Asian-only,0.812739369501466,320,17050,17370,0.7823181947767437,0.8397798550780681
PPM037798,PGS019616,PSS013524,Psoriasis,East Asian,Train: East Asian-only,0.792362903225806,320,17050,17370,0.7611445842982701,0.8204634300403665
PPM037799,PGS019617,PSS013508,Psoriasis vulgaris,East Asian,Train: East Asian-only,0.811239882697947,275,17050,17325,0.7782275572471254,0.8403462322031703
PPM037800,PGS019618,PSS013507,Psoriasis vulgaris,East Asian,Train: East Asian-only,0.810093521727539,275,17050,17325,0.7770303448365189,0.8392680699789018
PPM037801,PGS019619,PSS013509,Psoriasis vulgaris,East Asian,Train: East Asian-only,0.773482697947214,275,17050,17325,0.7390360424307643,0.8045847546018136
PPM037802,PGS019620,PSS013510,Psoriasis vulgaris,East Asian,Train: East Asian-only,0.798701786190349,275,17050,17325,0.7651592354241865,0.8285270687981873
PPM037803,PGS019621,PSS013511,Psoriasis vulgaris,East Asian,Train: East Asian-only,0.822064516129032,275,17050,17325,0.7895569753942429,0.8505013505353316
PPM037804,PGS019622,PSS013512,Psoriasis vulgaris,East Asian,Train: East Asian-only,0.802947054118902,275,17050,17325,0.7695777189126888,0.8325354796751692
PPM037805,PGS019623,PSS013514,Psoriatic arthropathy,East Asian,Train: East Asian-only,0.831742848613623,167,17050,17217,0.7899128035115907,0.8666502123572011
PPM037806,PGS019624,PSS013513,Psoriatic arthropathy,East Asian,Train: East Asian-only,0.837107134704199,167,17050,17217,0.7956263839133494,0.8715281946655625
PPM037807,PGS019625,PSS013515,Psoriatic arthropathy,East Asian,Train: East Asian-only,0.795241540379651,167,17050,17217,0.751416303042545,0.8330569785366789
PPM037808,PGS019626,PSS013516,Psoriatic arthropathy,East Asian,Train: East Asian-only,0.835644371081883,167,17050,17217,0.7940668241084582,0.870199661402406
PPM037809,PGS019627,PSS013517,Psoriatic arthropathy,East Asian,Train: East Asian-only,0.839831422199589,167,17050,17217,0.7985340997591447,0.873999187425513
PPM037810,PGS019628,PSS013518,Psoriatic arthropathy,East Asian,Train: East Asian-only,0.819446502888651,167,17050,17217,0.7768726753173187,0.8554089319176867
PPM037811,PGS019629,PSS013537,Diseases of sebaceous glands,East Asian,Train: East Asian-only,0.693676130478582,615,18909,19524,0.6696529837288324,0.7166913848108429
PPM037812,PGS019630,PSS013536,Diseases of sebaceous glands,East Asian,Train: East Asian-only,0.693702529917573,615,18909,19524,0.6696796226764665,0.7167173863217318
PPM037813,PGS019631,PSS013538,Diseases of sebaceous glands,East Asian,Train: East Asian-only,0.693687739352405,615,18909,19524,0.66966469791041106,0.7167028187142472
PPM037814,PGS019632,PSS013539,Diseases of sebaceous glands,East Asian,Train: East Asian-only,0.694017861327273,615,18909,19524,0.6699978234867727,0.7170279556826975
PPM037815,PGS019633,PSS013540,Diseases of sebaceous glands,East Asian,Train: East Asian-only,0.693397087548537,615,18909,19524,0.6693714159510307,0.7164165409211501
PPM037816,PGS019634,PSS013532,Acne,East Asian,Train: East Asian-only,0.764022037329455,233,18909,19142,0.7261739982233437,0.7980932751397484
PPM037817,PGS019635,PSS013531,Acne,East Asian,Train: East Asian-only,0.764133481410968,233,18909,19142,0.726288845530631,0.7981994159811524
PPM037818,PGS019636,PSS013533,Acne,East Asian,Train: East Asian-only,0.764541126157197,233,18909,19142,0.7267089725685089,0.7985876265853141
PPM037819,PGS019637,PSS013534,Acne,East Asian,Train: East Asian-only,0.763922849827171,233,18909,19142,0.7260717851182552,0.7979988041041063
PPM037820,PGS019638,PSS013535,Acne,East Asian,Train: East Asian-only,0.763899698510848,233,18909,19142,0.7260479280494644,0.7979767531786843
PPM037821,PGS019639,PSS013553,Diffuse diseases of connective tissue,East Asian,Train: East Asian-only,0.781314222200103,1420,16980,18400,0.7664888008691495,0.7954495797125595
PPM037822,PGS019640,PSS013552,Diffuse diseases of connective tissue,East Asian,Train: East Asian-only,0.78471922228305,1420,16980,18400,0.7699567114365561,0.7987819598709562
PPM037823,PGS019641,PSS013554,Diffuse diseases of connective tissue,East Asian,Train: East Asian-only,0.782432688000796,1420,16980,18400,0.7676277454804636,0.7965443801020695
PPM037824,PGS019642,PSS013555,Diffuse diseases of connective tissue,East Asian,Train: East Asian-only,0.78295795384794,1420,16980,18400,0.7681626913834291,0.7970584684441961
PPM037825,PGS019643,PSS013556,Diffuse diseases of connective tissue,East Asian,Train: East Asian-only,0.78844850611324,1420,16980,18400,0.7737568491340301,0.8024297274379032
PPM037826,PGS019644,PSS013557,Diffuse diseases of connective tissue,East Asian,Train: East Asian-only,0.779954876490984,1420,16980,18400,0.7651048089036923,0.7941187495323891
PPM037827,PGS019645,PSS013542,Sicca syndrome,East Asian,Train: East Asian-only,0.779265506158636,1032,16980,18012,0.7618446219260073,0.7957537052622843
PPM037828,PGS019646,PSS013541,Sicca syndrome,East Asian,Train: East Asian-only,0.783962664694442,1032,16980,18012,0.7666389292989313,0.8003352980267207
PPM037829,PGS019647,PSS013543,Sicca syndrome,East Asian,Train: East Asian-only,0.778154589074242,1032,16980,18012,0.7607112709696205,0.794669567315939
PPM037830,PGS019648,PSS013544,Sicca syndrome,East Asian,Train: East Asian-only,0.783465214433762,1032,16980,18012,0.7661310133989157,0.7998502672246316
PPM037831,PGS019649,PSS013545,Sicca syndrome,East Asian,Train: East Asian-only,0.787593018690479,1032,16980,18012,0.7703469480217413,0.8038737043663741
PPM037832,PGS019650,PSS013546,Sicca syndrome,East Asian,Train: East Asian-only,0.778773420165996,1032,16980,18012,0.7613425733362018,0.7952735071202459
PPM037833,PGS019651,PSS013548,Unspecified diffuse connective tissue disease,East Asian,Train: East Asian-only,0.790408568904594,240,16980,17220,0.7540407256324108,0.8226636806773716
PPM037834,PGS019652,PSS013547,Unspecified diffuse connective tissue disease,East Asian,Train: East Asian-only,0.790719473890852,240,16980,17220,0.754363806826586,0.8229571220569656
PPM037835,PGS019653,PSS013549,Unspecified diffuse connective tissue disease,East Asian,Train: East Asian-only,0.789390950137417,240,16980,17220,0.7529834930840524,0.8217029703974054
PPM037836,PGS019654,PSS013550,Unspecified diffuse connective tissue disease,East Asian,Train: East Asian-only,0.788936739301139,240,16980,17220,0.7525117190926551,0.8212740365098397
PPM037837,PGS019655,PSS013551,Unspecified diffuse connective tissue disease,East Asian,Train: East Asian-only,0.789685659599529,240,16980,17220,0.7532896372164684,0.8219812383200159
PPM037838,PGS019656,PSS013564,Rheumatoid arthritis and other inflammatory polyarthropathies,East Asian,Train: East Asian-only,0.759488398051757,1038,18028,19066,0.7417635244674432,0.7763634663069807
PPM037839,PGS019657,PSS013563,Rheumatoid arthritis and other inflammatory polyarthropathies,East Asian,Train: East Asian-only,0.762804263374507,1038,18028,19066,0.7451366478576008,0.7796093736974561
PPM037840,PGS019658,PSS013565,Rheumatoid arthritis and other inflammatory polyarthropathies,East Asian,Train: East Asian-only,0.753433163056568,1038,18028,19066,0.7356080610461219,0.7704315537652432
PPM037841,PGS019659,PSS013566,Rheumatoid arthritis and other inflammatory polyarthropathies,East Asian,Train: East Asian-only,0.762643520056363,1038,18028,19066,0.7449730896334598,0.7794520618041166
PPM037842,PGS019660,PSS013567,Rheumatoid arthritis and other inflammatory polyarthropathies,East Asian,Train: East Asian-only,0.753050168588105,1038,18028,19066,0.7352189129923585,0.7700561693043535
PPM037843,PGS019661,PSS013559,Rheumatoid arthritis,East Asian,Train: East Asian-only,0.775752785013658,778,18028,18806,0.7556032940447697,0.7946924160481889
PPM037844,PGS019662,PSS013558,Rheumatoid arthritis,East Asian,Train: East Asian-only,0.780369425338363,778,18028,18806,0.7603232018102308,0.7991818484557168
PPM037845,PGS019663,PSS013560,Rheumatoid arthritis,East Asian,Train: East Asian-only,0.762239601009113,778,18028,18806,0.7418106977880499,0.7815281448590307
PPM037846,PGS019664,PSS013561,Rheumatoid arthritis,East Asian,Train: East Asian-only,0.774974646693547,778,18028,18806,0.7548081489297878,0.7939353099469535
PPM037847,PGS019665,PSS013562,Rheumatoid arthritis,East Asian,Train: East Asian-only,0.768267285450853,778,18028,18806,0.7479588807072082,0.7874044361385771
PPM037848,PGS019666,PSS013575,Other inflammatory spondylopathies,East Asian,Train: East Asian-only,0.771547891823538,419,18028,18447,0.743799310473092,0.7971108732762666
PPM037849,PGS019667,PSS013574,Other inflammatory spondylopathies,East Asian,Train: East Asian-only,0.771349446869442,419,18028,18447,0.743595554759603,0.7969196370334334
PPM037850,PGS019668,PSS013576,Other inflammatory spondylopathies,East Asian,Train: East Asian-only,0.757629738518655,419,18028,18447,0.729532089714403,0.7836739965197078
PPM037851,PGS019669,PSS013577,Other inflammatory spondylopathies,East Asian,Train: East Asian-only,0.782045616656773,419,18028,18447,0.7545922358168652,0.8072124700908164
PPM037852,PGS019670,PSS013578,Other inflammatory spondylopathies,East Asian,Train: East Asian-only,0.775801550809587,419,18028,18447,0.7481691881913635,0.8012075420248914
PPM037853,PGS019671,PSS013569,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.869466940315065,268,18028,18296,0.8393549129554007,0.8946431193761092
PPM037854,PGS019672,PSS013568,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.862981589169749,268,18028,18296,0.8324154331354193,0.8887180119568624
PPM037855,PGS019673,PSS013570,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.853822743394189,268,18028,18296,0.8226538490129316,0.8803106523627466
PPM037856,PGS019674,PSS013571,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.867138058873593,268,18028,18296,0.8368602457551576,0.8925182056477416
PPM037857,PGS019675,PSS013572,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.862883276097878,268,18028,18296,0.8323104146896474,0.8886280078154667
PPM037858,PGS019676,PSS013573,Ankylosing spondylitis,East Asian,Train: East Asian-only,0.860994630243502,268,18028,18296,0.830293966933203,0.886897939916446
PPM037859,PGS019677,PSS013595,Other arthropathies,East Asian,Train: East Asian-only,0.71145465448314,1073,17388,18461,0.6933668779484194,0.7288926490304414
PPM037860,PGS019678,PSS013594,Other arthropathies,East Asian,Train: East Asian-only,0.712243299199821,1073,17388,18461,0.6941636041282613,0.72967042440032
PPM037861,PGS019679,PSS013596,Other arthropathies,East Asian,Train: East Asian-only,0.710789768136095,1073,17388,18461,0.6926952400616634,0.7282368628408108
PPM037862,PGS019680,PSS013597,Other arthropathies,East Asian,Train: East Asian-only,0.71059927993961,1073,17388,18461,0.6925028279585467,0.7280489711239159
PPM037863,PGS019681,PSS013598,Other arthropathies,East Asian,Train: East Asian-only,0.710410828476795,1073,17388,18461,0.692312477709622,0.7278630836973701
PPM037864,PGS019682,PSS013580,Unspecified polyarthropathy or polyarthritis,East Asian,Train: East Asian-only,0.827445496378058,323,17388,17711,0.7978371190435939,0.8535136679865297
PPM037865,PGS019683,PSS013579,Unspecified polyarthropathy or polyarthritis,East Asian,Train: East Asian-only,0.827200140162854,323,17388,17711,0.7975800592086553,0.8532832242573757
PPM037866,PGS019684,PSS013581,Unspecified polyarthropathy or polyarthritis,East Asian,Train: East Asian-only,0.826671324517603,323,17388,17711,0.7970260966817206,0.8527864691233
PPM037867,PGS019685,PSS013582,Unspecified polyarthropathy or polyarthritis,East Asian,Train: East Asian-only,0.826591200934989,323,17388,17711,0.7969421722325303,0.8527111936370136
PPM037868,PGS019686,PSS013583,Unspecified polyarthropathy or polyarthritis,East Asian,Train: East Asian-only,0.827048973670322,323,17388,17711,0.7974216934104388,0.8531412337300358
PPM037869,PGS019687,PSS013585,Palindromic rheumatism,East Asian,Train: East Asian-only,0.881967216628302,161,17388,17549,0.8433142564914387,0.9120789613747442
PPM037870,PGS019688,PSS013584,Palindromic rheumatism,East Asian,Train: East Asian-only,0.882992768626039,161,17388,17549,0.8444402668217424,0.9129754187948632
PPM037871,PGS019689,PSS013586,Palindromic rheumatism,East Asian,Train: East Asian-only,0.878919137493267,161,17388,17549,0.8399726135445934,0.9094093455354165
PPM037872,PGS019690,PSS013587,Palindromic rheumatism,East Asian,Train: East Asian-only,0.880865221534949,161,17388,17549,0.8421052675267254,0.9111146907600517
PPM037873,PGS019691,PSS013588,Palindromic rheumatism,East Asian,Train: East Asian-only,0.879224195454279,161,17388,17549,0.8403067184016301,0.9096768737635025
PPM037874,PGS019692,PSS013590,Arthropathy NOS,East Asian,Train: East Asian-only,0.706376135636387,1055,17388,18443,0.6880866349400748,0.7240233336850925
PPM037875,PGS019693,PSS013589,Arthropathy NOS,East Asian,Train: East Asian-only,0.705803315900163,1055,17388,18443,0.6875083374789179,0.7234580382731969
