performance_id,pgs_id,sampleset_id,reported_trait,auc_parsed_single,auc_parsed_ci_lower,auc_parsed_ci_upper,auc_native,ci_native_lower,ci_native_upper,auc_native_evaldf,ci_native_lower_evaldf,ci_native_upper_evaldf,auc_native_any,ci_native_lower_any,ci_native_upper_any,auc_single,reported_ci_lower,reported_ci_upper,auc,estimate_ci_lower,estimate_ci_upper,ancestry_eval,train_bucket,ci_lo_logit,ci_hi_logit,ci_lower_inferred,ci_upper_inferred,ci_lower_final,ci_upper_final,has_ci_final,ci_source_final
PPM018019,PGS003503,PSS010276,Red blood cell (erythrocyte) distribution width,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018020,PGS003504,PSS010277,Ever taken cannabis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018021,PGS003505,PSS010278,Age at first live birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018022,PGS003506,PSS010279,Length of menstrual cycle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018023,PGS003507,PSS010280,Testosterone (female only),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018024,PGS003508,PSS010281,Age when periods started (menarche),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018025,PGS003509,PSS010283,Body fat percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018026,PGS003510,PSS010284,Fluid intelligence score,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018027,PGS003511,PSS010285,Haematocrit percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018028,PGS003512,PSS010286,Haemoglobin concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018029,PGS003513,PSS010287,Hand grip strength (mean of both),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018030,PGS003514,PSS010288,Standing height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018031,PGS003515,PSS010289,Immature reticulocyte fraction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018032,PGS003516,PSS010290,Average total household income before tax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018033,PGS003517,PSS010291,LDL direct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018034,PGS003518,PSS010292,General happiness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018035,PGS003519,PSS010294,General happiness with own health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018036,PGS003520,PSS010295,Age first had sexual intercourse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018037,PGS003521,PSS010296,Alkaline phosphatase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018038,PGS003522,PSS010297,Alanine aminotransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018039,PGS003523,PSS010298,Aspartate aminotransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018040,PGS003524,PSS010299,Total bilirubin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018041,PGS003525,PSS010300,Body mass index (BMI),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018042,PGS003526,PSS010301,Creatinine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018043,PGS003527,PSS010302,C-reactive protein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018044,PGS003528,PSS010303,Cystatin C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018045,PGS003529,PSS010305,QRS duration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018046,PGS003530,PSS010306,Eosinophil percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018047,PGS003531,PSS010307,Whole body fat-free mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018048,PGS003532,PSS010308,Whole body fat mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018049,PGS003533,PSS010309,Glycated haemoglobin (HbA1c),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018050,PGS003534,PSS010310,HDL cholesterol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018051,PGS003535,PSS010311,Heel bone mineral density (BMD),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018052,PGS003536,PSS010312,"Heel Broadband ultrasound attenuation, direct entry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018053,PGS003537,PSS010313,Speed of sound through heel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018054,PGS003538,PSS010314,Hip circumference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018055,PGS003539,PSS010316,IGF-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018056,PGS003540,PSS010317,Impedance of whole body,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018057,PGS003541,PSS010318,White blood cell (leukocyte) count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018058,PGS003542,PSS010319,Lipoprotein A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018059,PGS003543,PSS010320,Gamma glutamyltransferase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018060,PGS003544,PSS010321,Monocyte count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018061,PGS003545,PSS010322,Neutrophil count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018062,PGS003546,PSS010323,Platelet count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018063,PGS003547,PSS010324,Platelet crit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018064,PGS003548,PSS010325,Mean platelet (thrombocyte) volume,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018065,PGS003549,PSS010327,Platelet distribution width,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018066,PGS003550,PSS010328,"Pulse rate, automated reading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018067,PGS003551,PSS010329,Reticulocyte count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018068,PGS003552,PSS010330,Sex hormone binding globulin (SHBG),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018069,PGS003553,PSS010331,Urea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018070,PGS003554,PSS010332,Vitamin D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018071,PGS003555,PSS010333,Waist circumference,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018072,PGS003556,PSS010334,Whole body water mass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018073,PGS003557,PSS010335,Lymphocyte percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018074,PGS003558,PSS010336,Hair/balding pattern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018075,PGS003559,PSS010338,Testosterone (male only),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018076,PGS003560,PSS010339,Mean corpuscular haemoglobin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018077,PGS003561,PSS010340,Mean corpuscular volume,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018078,PGS003562,PSS010341,Monocyte percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018079,PGS003563,PSS010342,Morning/evening person (chronotype),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018080,PGS003564,PSS010343,Myopia diagnosis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018081,PGS003565,PSS010344,Neuroticism score,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018082,PGS003566,PSS010345,Neutrophil percentage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018083,PGS003567,PSS010346,Mean reticulocyte volume,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018084,PGS003568,PSS010347,Sensitive stomach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018085,PGS003569,PSS010349,Sitting height,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018086,PGS003570,PSS010350,Mean sphered cell volume,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018087,PGS003571,PSS010351,"Systolic blood pressure, automated reading",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018088,PGS003572,PSS010352,Urate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018089,PGS003573,PSS010353,Qualifications (years of education),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,African,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018175,PGS003574,PSS010944,Dementia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018176,PGS003574,PSS010944,Dementia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018177,PGS003575,PSS010945,Mosaic loss of chromosome Y in male aged 65-85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018178,PGS003575,PSS010945,MCI-to-dementia progression in males,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018179,PGS003575,PSS010945,MCI-to-AD progression in males,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018182,PGS003584,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018183,PGS003584,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018184,PGS003584,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018185,PGS003584,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018186,PGS003584,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018189,PGS003584,PSS010953,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018192,PGS003585,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018193,PGS003585,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018194,PGS003585,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018195,PGS003585,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018196,PGS003585,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018199,PGS003585,PSS010953,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018202,PGS003576,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018203,PGS003576,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018204,PGS003576,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018205,PGS003576,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018206,PGS003576,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018209,PGS003576,PSS010953,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018212,PGS003577,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018213,PGS003577,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018214,PGS003577,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018215,PGS003577,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018216,PGS003577,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018219,PGS003577,PSS010953,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018222,PGS003583,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018223,PGS003583,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018224,PGS003583,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018225,PGS003583,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018226,PGS003583,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018229,PGS003583,PSS010953,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018232,PGS003581,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018233,PGS003581,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018234,PGS003581,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018235,PGS003581,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018236,PGS003581,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018239,PGS003581,PSS010953,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018242,PGS003582,PSS010948,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018243,PGS003582,PSS010949,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic or Latin American,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018244,PGS003582,PSS010950,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East Asian,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018245,PGS003582,PSS010954,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
PPM018246,PGS003582,PSS010955,Major depressive disorder,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,European,Train: European-only,NA,NA,NA,NA,NA,NA,FALSE,none
