pgs_id,n_eval_rows,n_ancestries_display,n_ancestries_raw,efo_any,efo_label_any,train_bucket
PGS018857,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018858,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018859,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018860,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018861,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018862,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018863,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018864,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018865,1,1,1,HP_0002721,Immunodeficiency,Train: East Asian-only
PGS018866,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018867,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018868,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018869,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018870,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018871,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018872,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018873,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018874,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018875,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018876,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018877,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018878,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018879,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018880,1,1,1,HP_0001891,Iron deficiency anemia,Train: East Asian-only
PGS018881,1,1,1,MONDO_0003689,familial hemolytic anemia,Train: East Asian-only
PGS018882,1,1,1,MONDO_0003689,familial hemolytic anemia,Train: East Asian-only
PGS018883,1,1,1,MONDO_0003689,familial hemolytic anemia,Train: East Asian-only
PGS018884,1,1,1,MONDO_0003689,familial hemolytic anemia,Train: East Asian-only
PGS018885,1,1,1,MONDO_0003689,familial hemolytic anemia,Train: East Asian-only
PGS018886,1,1,1,MONDO_0002280,anemia,Train: East Asian-only
PGS018887,1,1,1,MONDO_0002280,anemia,Train: East Asian-only
PGS018888,1,1,1,MONDO_0002280,anemia,Train: East Asian-only
PGS018889,1,1,1,MONDO_0002280,anemia,Train: East Asian-only
PGS018890,1,1,1,MONDO_0002280,anemia,Train: East Asian-only
PGS018891,1,1,1,MONDO_0002039,cognitive disorder,Train: East Asian-only
PGS018892,1,1,1,MONDO_0002039,cognitive disorder,Train: East Asian-only
PGS018893,1,1,1,MONDO_0002039,cognitive disorder,Train: East Asian-only
PGS018894,1,1,1,MONDO_0002039,cognitive disorder,Train: East Asian-only
PGS018895,1,1,1,MONDO_0002039,cognitive disorder,Train: East Asian-only
PGS018896,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018897,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018898,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018899,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018900,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018901,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018902,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018903,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018904,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018905,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018906,1,1,1,MONDO_0004975,Alzheimer disease,Train: East Asian-only
PGS018907,1,1,1,MONDO_0004975,Alzheimer disease,Train: East Asian-only
PGS018908,1,1,1,MONDO_0004975,Alzheimer disease,Train: East Asian-only
PGS018909,1,1,1,MONDO_0004975,Alzheimer disease,Train: East Asian-only
PGS018910,1,1,1,MONDO_0004975,Alzheimer disease,Train: East Asian-only
PGS018911,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018912,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018913,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018914,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018915,1,1,1,MONDO_0001627,dementia,Train: East Asian-only
PGS018916,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018917,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018918,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018919,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018920,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018921,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018922,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018923,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018924,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018925,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018926,1,1,1,MONDO_0005071,nervous system disorder,Train: East Asian-only
PGS018927,1,1,1,MONDO_0005071,nervous system disorder,Train: East Asian-only
PGS018928,1,1,1,MONDO_0005071,nervous system disorder,Train: East Asian-only
PGS018929,1,1,1,MONDO_0005071,nervous system disorder,Train: East Asian-only
PGS018930,1,1,1,MONDO_0005071,nervous system disorder,Train: East Asian-only
PGS018931,1,1,1,HP_0100543,Cognitive impairment,Train: East Asian-only
PGS018932,1,1,1,HP_0100543,Cognitive impairment,Train: East Asian-only
PGS018933,1,1,1,HP_0100543,Cognitive impairment,Train: East Asian-only
PGS018934,1,1,1,HP_0100543,Cognitive impairment,Train: East Asian-only
PGS018935,1,1,1,HP_0100543,Cognitive impairment,Train: East Asian-only
PGS018936,1,1,1,MONDO_0002050,depressive disorder,Train: East Asian-only
PGS018937,1,1,1,MONDO_0002050,depressive disorder,Train: East Asian-only
PGS018938,1,1,1,MONDO_0002050,depressive disorder,Train: East Asian-only
PGS018939,1,1,1,MONDO_0002050,depressive disorder,Train: East Asian-only
PGS018940,1,1,1,MONDO_0002050,depressive disorder,Train: East Asian-only
PGS018941,1,1,1,MONDO_0001942,generalized anxiety disorder,Train: East Asian-only
PGS018942,1,1,1,MONDO_0001942,generalized anxiety disorder,Train: East Asian-only
PGS018943,1,1,1,MONDO_0001942,generalized anxiety disorder,Train: East Asian-only
PGS018944,1,1,1,MONDO_0001942,generalized anxiety disorder,Train: East Asian-only
PGS018945,1,1,1,MONDO_0001942,generalized anxiety disorder,Train: East Asian-only
PGS018946,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018947,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018948,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018949,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018950,1,1,1,MONDO_0005084,mental disorder,Train: East Asian-only
PGS018951,1,1,1,MONDO_0000592,specific developmental disorder,Train: East Asian-only
PGS018952,1,1,1,MONDO_0000592,specific developmental disorder,Train: East Asian-only
PGS018953,1,1,1,MONDO_0000592,specific developmental disorder,Train: East Asian-only
PGS018954,1,1,1,MONDO_0000592,specific developmental disorder,Train: East Asian-only
PGS018955,1,1,1,MONDO_0000592,specific developmental disorder,Train: East Asian-only
PGS018956,1,1,1,MONDO_0021698,alcohol-related disorders,Train: East Asian-only
PGS018957,1,1,1,MONDO_0021698,alcohol-related disorders,Train: East Asian-only
PGS018958,1,1,1,MONDO_0021698,alcohol-related disorders,Train: East Asian-only
PGS018959,1,1,1,MONDO_0021698,alcohol-related disorders,Train: East Asian-only
PGS018960,1,1,1,MONDO_0021698,alcohol-related disorders,Train: East Asian-only
PGS018961,1,1,1,MONDO_0007079,alcohol dependence,Train: East Asian-only
PGS018962,1,1,1,MONDO_0007079,alcohol dependence,Train: East Asian-only
PGS018963,1,1,1,MONDO_0007079,alcohol dependence,Train: East Asian-only
PGS018964,1,1,1,MONDO_0007079,alcohol dependence,Train: East Asian-only
PGS018965,1,1,1,MONDO_0007079,alcohol dependence,Train: East Asian-only
PGS018966,1,1,1,HP_0025234,Parasomnia,Train: East Asian-only
PGS018967,1,1,1,HP_0025234,Parasomnia,Train: East Asian-only
PGS018968,1,1,1,HP_0025234,Parasomnia,Train: East Asian-only
PGS018969,1,1,1,HP_0025234,Parasomnia,Train: East Asian-only
PGS018970,1,1,1,HP_0025234,Parasomnia,Train: East Asian-only
PGS018971,1,1,1,MONDO_0005395,movement disorder,Train: East Asian-only
PGS018972,1,1,1,MONDO_0005395,movement disorder,Train: East Asian-only
PGS018973,1,1,1,MONDO_0005395,movement disorder,Train: East Asian-only
PGS018974,1,1,1,MONDO_0005395,movement disorder,Train: East Asian-only
PGS018975,1,1,1,MONDO_0005395,movement disorder,Train: East Asian-only
PGS018976,1,1,1,MONDO_0013600,insomnia,Train: East Asian-only
PGS018977,1,1,1,MONDO_0013600,insomnia,Train: East Asian-only
PGS018978,1,1,1,MONDO_0013600,insomnia,Train: East Asian-only
PGS018979,1,1,1,MONDO_0013600,insomnia,Train: East Asian-only
PGS018980,1,1,1,MONDO_0013600,insomnia,Train: East Asian-only
PGS018981,1,1,1,HP_0007313,Cerebral degeneration,Train: East Asian-only
PGS018982,1,1,1,HP_0007313,Cerebral degeneration,Train: East Asian-only
PGS018983,1,1,1,HP_0007313,Cerebral degeneration,Train: East Asian-only
PGS018984,1,1,1,HP_0007313,Cerebral degeneration,Train: East Asian-only
PGS018985,1,1,1,HP_0007313,Cerebral degeneration,Train: East Asian-only
PGS018986,1,1,1,MONDO_0005277,migraine disorder,Train: East Asian-only
PGS018987,1,1,1,MONDO_0005277,migraine disorder,Train: East Asian-only
PGS018988,1,1,1,MONDO_0005277,migraine disorder,Train: East Asian-only
PGS018989,1,1,1,MONDO_0005277,migraine disorder,Train: East Asian-only
PGS018990,1,1,1,MONDO_0005277,migraine disorder,Train: East Asian-only
PGS018991,1,1,1,MONDO_0005027,epilepsy,Train: East Asian-only
PGS018992,1,1,1,MONDO_0005027,epilepsy,Train: East Asian-only
PGS018993,1,1,1,MONDO_0005027,epilepsy,Train: East Asian-only
PGS018994,1,1,1,MONDO_0005027,epilepsy,Train: East Asian-only
PGS018995,1,1,1,MONDO_0005027,epilepsy,Train: East Asian-only
PGS018996,1,1,1,MONDO_0002098,facial nerve disorder,Train: East Asian-only
PGS018997,1,1,1,MONDO_0002098,facial nerve disorder,Train: East Asian-only
PGS018998,1,1,1,MONDO_0002098,facial nerve disorder,Train: East Asian-only
PGS018999,1,1,1,MONDO_0002098,facial nerve disorder,Train: East Asian-only
PGS019000,1,1,1,MONDO_0002098,facial nerve disorder,Train: East Asian-only
PGS019001,1,1,1,EFO_0004149,neuropathy,Train: East Asian-only
PGS019002,1,1,1,EFO_0004149,neuropathy,Train: East Asian-only
PGS019003,1,1,1,EFO_0004149,neuropathy,Train: East Asian-only
PGS019004,1,1,1,EFO_0004149,neuropathy,Train: East Asian-only
PGS019005,1,1,1,EFO_0004149,neuropathy,Train: East Asian-only
PGS019006,1,1,1,MONDO_0008375,retinal detachment,Train: East Asian-only
PGS019007,1,1,1,MONDO_0008375,retinal detachment,Train: East Asian-only
PGS019008,1,1,1,MONDO_0008375,retinal detachment,Train: East Asian-only
PGS019009,1,1,1,MONDO_0008375,retinal detachment,Train: East Asian-only
PGS019010,1,1,1,MONDO_0008375,retinal detachment,Train: East Asian-only
PGS019011,1,1,1,MONDO_0005283,retinal disorder,Train: East Asian-only
PGS019012,1,1,1,MONDO_0005283,retinal disorder,Train: East Asian-only
PGS019013,1,1,1,MONDO_0005283,retinal disorder,Train: East Asian-only
PGS019014,1,1,1,MONDO_0005283,retinal disorder,Train: East Asian-only
PGS019015,1,1,1,MONDO_0005283,retinal disorder,Train: East Asian-only
PGS019016,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019017,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019018,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019019,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019020,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019021,1,1,1,MONDO_0004580,retinal degeneration,Train: East Asian-only
PGS019022,1,1,1,MONDO_0004580,retinal degeneration,Train: East Asian-only
PGS019023,1,1,1,MONDO_0004580,retinal degeneration,Train: East Asian-only
PGS019024,1,1,1,MONDO_0004580,retinal degeneration,Train: East Asian-only
PGS019025,1,1,1,MONDO_0004580,retinal degeneration,Train: East Asian-only
PGS019026,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019027,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019028,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019029,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019030,1,1,1,MONDO_0002175,degeneration of macula and posterior pole,Train: East Asian-only
PGS019031,1,1,1,MONDO_0003004,macular degeneration,Train: East Asian-only
PGS019032,1,1,1,MONDO_0003004,macular degeneration,Train: East Asian-only
PGS019033,1,1,1,MONDO_0003004,macular degeneration,Train: East Asian-only
PGS019034,1,1,1,MONDO_0003004,macular degeneration,Train: East Asian-only
PGS019035,1,1,1,MONDO_0003004,macular degeneration,Train: East Asian-only
PGS019036,1,1,1,MONDO_0005041,glaucoma,Train: East Asian-only
PGS019037,1,1,1,MONDO_0005041,glaucoma,Train: East Asian-only
PGS019038,1,1,1,MONDO_0005041,glaucoma,Train: East Asian-only
PGS019039,1,1,1,MONDO_0005041,glaucoma,Train: East Asian-only
PGS019040,1,1,1,MONDO_0005041,glaucoma,Train: East Asian-only
PGS019041,1,1,1,MONDO_0005338,open-angle glaucoma,Train: East Asian-only
PGS019042,1,1,1,MONDO_0005338,open-angle glaucoma,Train: East Asian-only
PGS019043,1,1,1,MONDO_0005338,open-angle glaucoma,Train: East Asian-only
PGS019044,1,1,1,MONDO_0005338,open-angle glaucoma,Train: East Asian-only
PGS019045,1,1,1,MONDO_0005338,open-angle glaucoma,Train: East Asian-only
PGS019046,1,1,1,MONDO_0005129,cataract,Train: East Asian-only
PGS019047,1,1,1,MONDO_0005129,cataract,Train: East Asian-only
PGS019048,1,1,1,MONDO_0005129,cataract,Train: East Asian-only
PGS019049,1,1,1,MONDO_0005129,cataract,Train: East Asian-only
PGS019050,1,1,1,MONDO_0005129,cataract,Train: East Asian-only
PGS019051,1,1,1,HP_0000504,Abnormality of vision,Train: East Asian-only
PGS019052,1,1,1,HP_0000504,Abnormality of vision,Train: East Asian-only
PGS019053,1,1,1,HP_0000504,Abnormality of vision,Train: East Asian-only
PGS019054,1,1,1,HP_0000504,Abnormality of vision,Train: East Asian-only
PGS019055,1,1,1,HP_0000504,Abnormality of vision,Train: East Asian-only
PGS019056,1,1,1,MONDO_0003085,keratitis,Train: East Asian-only
PGS019057,1,1,1,MONDO_0003085,keratitis,Train: East Asian-only
PGS019058,1,1,1,MONDO_0003085,keratitis,Train: East Asian-only
PGS019059,1,1,1,MONDO_0003085,keratitis,Train: East Asian-only
PGS019060,1,1,1,MONDO_0003085,keratitis,Train: East Asian-only
